train_loss,train_acc,val_loss,val_acc
43.02065973476164,0.017777777777777778,3.9120603252619857,0.02
3.912060325261985,0.02,3.9120603237679905,0.02
3.9120603237679914,0.02,3.912060322274056,0.02
3.9120603222740558,0.02,3.9120603207801814,0.02
3.9120603207801814,0.02,3.912060319286366,0.02
3.912060319286366,0.02,3.912060317792611,0.02
3.9120603177926103,0.02,3.912060316298915,0.02
3.912060316298915,0.02,3.9120603148052795,0.02
3.9120603148052795,0.02,3.912060313311704,0.02
3.912060313311704,0.02,3.912060311818188,0.02
3.912060311818188,0.02,3.9120603103247316,0.02
3.9120603103247316,0.02,3.9120603088313355,0.02
3.912060308831336,0.02,3.912060307337999,0.02
3.912060307337999,0.02,3.912060305844722,0.02
3.912060305844722,0.02,3.9120603043515056,0.02
3.912060304351505,0.02,3.912060302858348,0.02
3.9120603028583476,0.02,3.912060301365251,0.02
3.9120603013652513,0.02,3.912060299872213,0.02
3.9120602998722127,0.02,3.912060298379236,0.02
3.912060298379236,0.02,3.912060296886317,0.02
3.912060296886318,0.02,3.91206029539346,0.02
3.91206029539346,0.02,3.912060293900661,0.02
3.9120602939006606,0.02,3.912060292407923,0.02
3.9120602924079226,0.02,3.9120602909152433,0.02
3.9120602909152438,0.02,3.912060289422625,0.02
3.912060289422625,0.02,3.9120602879300654,0.02
3.9120602879300654,0.02,3.912060286437565,0.02
3.9120602864375664,0.02,3.9120602849451265,0.02
3.912060284945126,0.02,3.912060283452746,0.02
3.912060283452746,0.02,3.912060281960426,0.02
3.912060281960426,0.02,3.912060280468166,0.02
3.912060280468166,0.02,3.9120602789759653,0.02
3.9120602789759658,0.02,3.9120602774838247,0.02
3.9120602774838242,0.02,3.912060275991743,0.02
3.9120602759917436,0.02,3.9120602744997224,0.02
3.9120602744997224,0.02,3.9120602730077607,0.02
3.9120602730077607,0.02,3.9120602715158586,0.02
3.9120602715158586,0.02,3.9120602700240164,0.02
3.9120602700240164,0.02,3.9120602685322345,0.02
3.9120602685322345,0.02,3.9120602670405114,0.02
3.9120602670405122,0.02,3.912060265548849,0.02
3.912060265548849,0.02,3.912060264057246,0.02
3.9120602640572457,0.02,3.9120602625657033,0.02
3.912060262565703,0.02,3.9120602610742186,0.02
3.9120602610742194,0.02,3.912060259582795,0.02
3.9120602595827956,0.02,3.9120602580914303,0.02
3.9120602580914308,0.02,3.9120602566001264,0.02
3.9120602566001264,0.02,3.912060255108882,0.02
3.912060255108882,0.02,3.9120602536176965,0.02
3.9120602536176965,0.02,3.9120602521265715,0.02
3.9120602521265715,0.02,3.9120602506355064,0.02
3.9120602506355064,0.02,3.9120602491445,0.02
3.9120602491445,0.02,3.9120602476535544,0.02
3.9120602476535544,0.02,3.9120602461626675,0.02
3.9120602461626675,0.02,3.912060244671841,0.02
3.912060244671841,0.02,3.912060243181074,0.02
3.9120602431810747,0.02,3.9120602416903663,0.02
3.9120602416903663,0.02,3.9120602401997195,0.02
3.912060240199719,0.02,3.912060238709131,0.02
3.9120602387091314,0.02,3.9120602372186033,0.02
3.9120602372186033,0.02,3.912060235728135,0.02
3.9120602357281355,0.02,3.9120602342377264,0.02
3.9120602342377264,0.02,3.9120602327473772,0.02
3.9120602327473772,0.02,3.912060231257087,0.02
3.9120602312570867,0.02,3.9120602297668574,0.02
3.9120602297668574,0.02,3.9120602282766876,0.02
3.9120602282766876,0.02,3.9120602267865774,0.02
3.9120602267865774,0.02,3.9120602252965266,0.02
3.9120602252965266,0.02,3.912060223806536,0.02
3.9120602238065354,0.02,3.912060222316604,0.02
3.912060222316604,0.02,3.9120602208267328,0.02
3.9120602208267328,0.02,3.912060219336921,0.02
3.912060219336921,0.02,3.9120602178471686,0.02
3.9120602178471686,0.02,3.9120602163574754,0.02
3.912060216357476,0.02,3.9120602148678425,0.02
3.9120602148678425,0.02,3.9120602133782696,0.02
3.912060213378269,0.02,3.912060211888756,0.02
3.9120602118887557,0.02,3.9120602103993023,0.02
3.9120602103993023,0.02,3.9120602089099075,0.02
3.9120602089099075,0.02,3.9120602074205726,0.02
3.9120602074205726,0.02,3.912060205931298,0.02
3.9120602059312977,0.02,3.9120602044420827,0.02
3.9120602044420822,0.02,3.9120602029529263,0.02
3.912060202952927,0.02,3.912060201463831,0.02
3.91206020146383,0.02,3.9120601999747944,0.02
3.9120601999747944,0.02,3.912060198485817,0.02
3.912060198485817,0.02,3.9120601969969004,0.02
3.9120601969969004,0.02,3.9120601955080425,0.02
3.9120601955080425,0.02,3.9120601940192445,0.02
3.9120601940192445,0.02,3.912060192530506,0.02
3.9120601925305056,0.02,3.912060191041827,0.02
3.912060191041827,0.02,3.912060189553208,0.02
3.912060189553208,0.02,3.9120601880646486,0.02
3.9120601880646486,0.02,3.9120601865761486,0.02
3.9120601865761495,0.02,3.912060185087709,0.02
3.9120601850877086,0.02,3.912060183599328,0.02
3.912060183599328,0.02,3.912060182111007,0.02
3.9120601821110075,0.02,3.912060180622745,0.02
3.912060180622746,0.02,3.9120601791345435,0.02
3.9120601791345435,0.02,3.912060177646401,0.02
3.9120601776464023,0.02,3.9120601761583194,0.02
3.912060176158319,0.02,3.912060174670296,0.02
3.912060174670296,0.02,3.912060173182333,0.02
3.9120601731823323,0.02,3.9120601716944288,0.02
3.9120601716944283,0.02,3.9120601702065847,0.02
3.912060170206584,0.02,3.9120601687188,0.02
3.9120601687187997,0.02,3.912060167231075,0.02
3.912060167231075,0.02,3.912060165743409,0.02
3.9120601657434095,0.02,3.9120601642558035,0.02
3.912060164255803,0.02,3.9120601627682574,0.02
3.9120601627682574,0.02,3.91206016128077,0.02
3.91206016128077,0.02,3.9120601597933424,0.02
3.912060159793343,0.02,3.912060158305975,0.02
3.9120601583059758,0.02,3.9120601568186673,0.02
3.9120601568186673,0.02,3.912060155331419,0.02
3.912060155331419,0.02,3.9120601538442306,0.02
3.9120601538442306,0.02,3.9120601523571006,0.02
3.9120601523571006,0.02,3.9120601508700314,0.02
3.9120601508700314,0.02,3.912060149383021,0.02
3.912060149383021,0.02,3.91206014789607,0.02
3.91206014789607,0.02,3.912060146409179,0.02
3.912060146409179,0.02,3.9120601449223478,0.02
3.9120601449223478,0.02,3.912060143435576,0.02
3.9120601434355753,0.02,3.9120601419488636,0.02
3.9120601419488628,0.02,3.9120601404622097,0.02
3.9120601404622097,0.02,3.912060138975617,0.02
3.912060138975616,0.02,3.912060137489082,0.02
3.9120601374890835,0.02,3.912060136002608,0.02
3.9120601360026086,0.02,3.912060134516193,0.02
3.9120601345161936,0.02,3.912060133029838,0.02
3.9120601330298386,0.02,3.9120601315435426,0.02
3.9120601315435426,0.02,3.9120601300573066,0.02
3.912060130057307,0.02,3.91206012857113,0.02
3.91206012857113,0.02,3.9120601270850126,0.02
3.9120601270850126,0.02,3.9120601255989547,0.02
3.912060125598955,0.02,3.9120601241129567,0.02
3.9120601241129567,0.02,3.912060122627018,0.02
3.912060122627018,0.02,3.9120601211411388,0.02
3.9120601211411397,0.02,3.91206011965532,0.02
3.9120601196553193,0.02,3.9120601181695593,0.02
3.9120601181695593,0.02,3.912060116683859,0.02
3.912060116683859,0.02,3.9120601151982175,0.02
3.912060115198218,0.02,3.9120601137126356,0.02
3.9120601137126365,0.02,3.912060112227114,0.02
3.912060112227114,0.02,3.9120601107416517,0.02
3.9120601107416517,0.02,3.912060109256249,0.02
3.912060109256249,0.02,3.912060107770905,0.02
3.912060107770905,0.02,3.9120601062856206,0.02
3.9120601062856206,0.02,3.9120601048003962,0.02
3.9120601048003967,0.02,3.9120601033152314,0.02
3.9120601033152314,0.02,3.9120601018301255,0.02
3.9120601018301255,0.02,3.9120601003450792,0.02
3.9120601003450792,0.02,3.9120600988600933,0.02
3.912060098860092,0.02,3.9120600973751656,0.02
3.912060097375165,0.02,3.9120600958902974,0.02
3.912060095890298,0.02,3.9120600944054886,0.02
3.9120600944054895,0.02,3.9120600929207408,0.02
3.9120600929207408,0.02,3.912060091436051,0.02
3.912060091436051,0.02,3.9120600899514213,0.02
3.912060089951421,0.02,3.9120600884668506,0.02
3.912060088466851,0.02,3.9120600869823403,0.02
3.91206008698234,0.02,3.912060085497888,0.02
3.9120600854978886,0.02,3.912060084013496,0.02
3.912060084013496,0.02,3.9120600825291634,0.02
3.9120600825291634,0.02,3.9120600810448902,0.02
3.9120600810448907,0.02,3.9120600795606766,0.02
3.912060079560676,0.02,3.912060078076522,0.02
3.9120600780765225,0.02,3.912060076592428,0.02
3.912060076592427,0.02,3.912060075108392,0.02
3.9120600751083927,0.02,3.9120600736244158,0.02
3.9120600736244158,0.02,3.9120600721404997,0.02
3.9120600721404997,0.02,3.9120600706566426,0.02
3.912060070656642,0.02,3.9120600691728447,0.02
3.9120600691728447,0.02,3.912060067689106,0.02
3.912060067689106,0.02,3.912060066205428,0.02
3.912060066205428,0.02,3.9120600647218082,0.02
3.9120600647218082,0.02,3.9120600632382483,0.02
3.9120600632382487,0.02,3.912060061754747,0.02
3.912060061754747,0.02,3.912060060271306,0.02
3.912060060271306,0.02,3.912060058787925,0.02
3.912060058787925,0.02,3.9120600573046023,0.02
3.9120600573046023,0.02,3.912060055821339,0.02
3.912060055821339,0.02,3.912060054338135,0.02
3.912060054338136,0.02,3.912060052854992,0.02
3.912060052854992,0.02,3.9120600513719066,0.02
3.912060051371907,0.02,3.912060049888881,0.02
3.9120600498888813,0.02,3.912060048405916,0.02
3.9120600484059156,0.02,3.912060046923009,0.02
3.912060046923009,0.02,3.912060045440162,0.02
3.912060045440162,0.02,3.9120600439573745,0.02
3.912060043957374,0.02,3.912060042474646,0.02
3.9120600424746463,0.02,3.912060040991977,0.02
3.9120600409919764,0.02,3.9120600395093668,0.02
3.9120600395093668,0.02,3.912060038026817,0.02
3.9120600380268167,0.02,3.912060036544326,0.02
3.912060036544326,0.02,3.912060035061894,0.02
3.9120600350618946,0.02,3.9120600335795217,0.02
3.9120600335795217,0.02,3.91206003209721,0.02
3.912060032097209,0.02,3.912060030614956,0.02
3.9120600306149558,0.02,3.9120600291327623,0.02
3.912060029132762,0.02,3.912060027650627,0.02
3.9120600276506274,0.02,3.9120600261685516,0.02
3.9120600261685516,0.02,3.912060024686536,0.02
3.9120600246865362,0.02,3.9120600232045795,0.02
3.91206002320458,0.02,3.912060021722682,0.02
3.912060021722682,0.02,3.912060020240845,0.02
3.9120600202408444,0.02,3.912060018759066,0.02
3.9120600187590657,0.02,3.912060017277346,0.02
3.9120600172773456,0.02,3.912060015795687,0.02
3.912060015795687,0.02,3.912060014314086,0.02
3.912060014314086,0.02,3.912060012832545,0.02
3.912060012832545,0.02,3.912060011351063,0.02
3.912060011351063,0.02,3.912060009869641,0.02
3.912060009869641,0.02,3.9120600083882775,0.02
3.9120600083882775,0.02,3.9120600069069735,0.02
3.912060006906974,0.02,3.912060005425728,0.02
3.912060005425729,0.02,3.9120600039445446,0.02
3.9120600039445446,0.02,3.912060002463418,0.02
3.912060002463418,0.02,3.9120600009823514,0.02
3.9120600009823505,0.02,3.912059999501344,0.02
3.9120599995013436,0.02,3.9120599980203963,0.02
3.9120599980203963,0.02,3.9120599965395075,0.02
3.9120599965395075,0.02,3.9120599950586783,0.02
3.9120599950586783,0.02,3.9120599935779086,0.02
3.912059993577908,0.02,3.912059992097198,0.02
3.912059992097198,0.02,3.912059990616546,0.02
3.912059990616546,0.02,3.9120599891359538,0.02
3.912059989135954,0.02,3.912059987655421,0.02
3.912059987655421,0.02,3.9120599861749477,0.02
3.9120599861749477,0.02,3.912059984694533,0.02
3.912059984694533,0.02,3.9120599832141787,0.02
3.9120599832141787,0.02,3.912059981733883,0.02
3.912059981733883,0.02,3.9120599802536455,0.02
3.9120599802536464,0.02,3.9120599787734696,0.02
3.9120599787734696,0.02,3.9120599772933513,0.02
3.9120599772933518,0.02,3.912059975813293,0.02
3.9120599758132935,0.02,3.9120599743332938,0.02
3.9120599743332933,0.02,3.912059972853354,0.02
3.912059972853354,0.02,3.9120599713734734,0.02
3.912059971373474,0.02,3.912059969893651,0.02
3.9120599698936513,0.02,3.912059968413889,0.02
3.91205996841389,0.02,3.9120599669341867,0.02
3.9120599669341867,0.02,3.9120599654545427,0.02
3.9120599654545423,0.02,3.9120599639749583,0.02
3.9120599639749587,0.02,3.9120599624954338,0.02
3.9120599624954338,0.02,3.912059961015967,0.02
3.912059961015967,0.02,3.9120599595365606,0.02
3.9120599595365606,0.02,3.9120599580572137,0.02
3.9120599580572133,0.02,3.912059956577925,0.02
3.9120599565779255,0.02,3.9120599550986968,0.02
3.9120599550986968,0.02,3.9120599536195266,0.02
3.9120599536195266,0.02,3.912059952140417,0.02
3.912059952140416,0.02,3.912059950661366,0.02
3.9120599506613654,0.02,3.9120599491823738,0.02
3.9120599491823738,0.02,3.9120599477034412,0.02
3.9120599477034403,0.02,3.9120599462245678,0.02
3.9120599462245678,0.02,3.9120599447457534,0.02
3.912059944745754,0.02,3.912059943266998,0.02
3.912059943266998,0.02,3.912059941788302,0.02
3.912059941788302,0.02,3.912059940309666,0.02
3.912059940309666,0.02,3.912059938831088,0.02
3.912059938831088,0.02,3.9120599373525704,0.02
3.9120599373525704,0.02,3.9120599358741113,0.02
3.9120599358741117,0.02,3.912059934395712,0.02
3.912059934395712,0.02,3.9120599329173715,0.02
3.9120599329173706,0.02,3.9120599314390896,0.02
3.9120599314390896,0.02,3.912059929960867,0.02
3.912059929960867,0.02,3.912059928482705,0.02
3.912059928482705,0.02,3.9120599270046013,0.02
3.9120599270046013,0.02,3.9120599255265573,0.02
3.912059925526556,0.02,3.9120599240485716,0.02
3.9120599240485716,0.02,3.912059922570646,0.02
3.912059922570646,0.02,3.9120599210927787,0.02
3.9120599210927782,0.02,3.9120599196149706,0.02
3.9120599196149706,0.02,3.9120599181372224,0.02
3.912059918137222,0.02,3.912059916659534,0.02
3.912059916659533,0.02,3.912059915181903,0.02
3.912059915181903,0.02,3.912059913704331,0.02
3.9120599137043315,0.02,3.91205991222682,0.02
3.91205991222682,0.02,3.912059910749367,0.02
3.912059910749367,0.02,3.912059909271974,0.02
3.912059909271974,0.02,3.9120599077946396,0.02
3.9120599077946396,0.02,3.912059906317364,0.02
3.9120599063173644,0.02,3.912059904840148,0.02
3.9120599048401483,0.02,3.9120599033629917,0.02
3.9120599033629917,0.02,3.9120599018858946,0.02
3.9120599018858937,0.02,3.912059900408856,0.02
3.912059900408856,0.02,3.9120598989318762,0.02
3.9120598989318762,0.02,3.9120598974549567,0.02
3.912059897454956,0.02,3.912059895978095,0.02
3.912059895978095,0.02,3.912059894501293,0.02
3.9120598945012928,0.02,3.9120598930245505,0.02
3.9120598930245505,0.02,3.9120598915478664,0.02
3.912059891547867,0.02,3.912059890071242,0.02
3.912059890071242,0.02,3.9120598885946776,0.02
3.912059888594677,0.02,3.9120598871181707,0.02
3.912059887118171,0.02,3.9120598856417237,0.02
3.9120598856417232,0.02,3.9120598841653362,0.02
3.9120598841653362,0.02,3.912059882689007,0.02
3.9120598826890065,0.02,3.9120598812127376,0.02
